Y1;Y2;Y3;Y4;Y5
8.060238;1.0884377;0.79430077;0.826;3624936.9
6.4847843;1.0705574;0.78440071;0.804;3627303.6
5.8640778;1.0635937;0.76834062;0.825;3629627.3
6.0695128;1.0658935;0.74863216;0.838;3631943.7
4.6919092;1.0505666;0.72434219;0.833;3634285.5
7.4573973;1.0815609;0.71077952;0.839;3636658.3
7.8305164;1.0858121;0.70764088;0.821;3639003.3
6.0681895;1.0658786;0.70188859;0.805;3641270.1
5.9826395;1.0649204;0.70167365;0.8;3643484.4
6.0503393;1.0656786;0.71452617;0.827;3645725.9
5.6940091;1.0616937;0.73055492;0.82;3648028.4
7.5459564;1.0825684;0.74349079;0.815;3650350.5
9.0848317;1.1002261;0.74636623;0.778;3652652.6
7.7038213;1.0843667;0.73746575;0.795;3654938.6
8.6959408;1.0957368;0.72430874;0.795;3657242.6
7.3814549;1.0806977;0.72090349;0.772;3659598.3
7.4745556;1.081756;0.7296608;0.799;3662047.8
7.3607867;1.0804629;0.73459953;0.79;3664598.2
8.4083159;1.0924283;0.73290812;0.799;3667189.9
9.5630402;1.1057717;0.72714267;0.782;3669744.8
9.7382376;1.1078104;0.71958206;0.781;3672238.3
10.07168;1.1117009;0.6951407;0.805;3674671.2
9.7618213;1.1080851;0.66541319;0.795;3677048.7
8.9004437;1.0980953;0.65443825;0.782;3679366.5
7.8137927;1.0856212;0.67172484;0.778;3681639.4
7.1940152;1.07857;0.70659274;0.797;3683872.4
7.3095915;1.0798814;0.73106017;0.806;3686071.4
7.7742374;1.0851698;0.73764495;0.818;3688321.7
7.9836001;1.0875611;0.72977665;0.799;3690668
8.8072394;1.0970197;0.71872475;0.808;3693039.3
8.2929732;1.0911043;0.7124057;0.81;3695299.6
7.7171159;1.0845182;0.70625031;0.796;3697386.1
8.9306645;1.0984442;0.70016511;0.796;3699370.6
10.323381;1.1146467;0.6975608;0.789;3701407.4
8.9678028;1.0988732;0.70329266;0.81;3703556.1
9.4429701;1.1043767;0.70413679;0.823;3705740.1
8.396993;1.0922982;0.68356869;0.827;3707934.9
8.2038646;1.0900826;0.66320714;0.807;3710156.3
8.5666387;1.0942482;0.66392568;0.808;3712349.7
8.5672485;1.0942552;0.67244001;0.856;3714482.9
7.8769882;1.0863427;0.68201673;0.817;3716546.5
7.974575;1.0874579;0.69017281;0.777;3718598.1
9.5044275;1.1050905;0.68719562;0.786;3720713
7.6171136;1.0833786;0.67895339;0.823;3722910.1
8.1245167;1.0891735;0.67575867;0.847;3725156.4
8.3870669;1.0921842;0.67563098;0.856;3727406.8
8.0370893;1.0881728;0.66923892;0.867;3729576.6
6.7391104;1.0734238;0.67110131;0.88;3731623.8
9.0122767;1.0993871;0.68343647;0.858;3733612.7
11.47825;1.1282633;0.69557036;0.888;3735637.2
9.2223202;1.1018177;0.70596285;0.896;3737788.5
8.0087582;1.0878488;0.71848116;0.906;3740052.5
8.8589553;1.0976164;0.7229572;0.903;3742315.8
10.36748;1.1151636;0.71403961;0.896;3744500.2
10.50081;1.116728;0.70911515;0.888;3746607.5
9.8924573;1.1096081;0.71377052;0.922;3748707.5
7.6426923;1.08367;0.71266854;0.962;3750891.8
9.2702517;1.102373;0.7014458;0.953;3753178.9
9.7012216;1.1073794;0.69230304;0.936;3755545.9
6.799483;1.0741054;0.69037767;0.958;3757936.7
8.2906017;1.0910771;0.70604453;0.909;3760263
8.2760295;1.0909099;0.72388683;0.898;3762500.4
9.4827875;1.1048391;0.7352871;0.901;3764689.6
10.281455;1.1141555;0.74950911;0.864;3766862.2
10.83008;1.1206006;0.7582209;0.879;3769027.3
9.8604163;1.1092344;0.75024259;0.883;3771238.9
8.7908418;1.0968306;0.73641792;0.868;3773540.4
9.8535541;1.1091543;0.73746357;0.833;3775873.7
9.5939738;1.1061314;0.7429619;0.792;3778141.3
9.896858;1.1096594;0.7355814;0.801;3780329.5
8.1103231;1.089011;0.72421875;0.813;3782513.4
6.7872538;1.0739673;0.71908069;0.844;3784763.2
6.3637453;1.0691959;0.71703065;0.854;3787077.8
8.409506;1.0924419;0.71571126;0.856;3789383.3
8.3611722;1.0918869;0.71952104;0.877;3791687.3
8.3545945;1.0918114;0.72575821;0.854;3794014.6
9.7507472;1.1079561;0.73049983;0.895;3796309.9
9.2162987;1.1017479;0.72906082;0.902;3798539.8
8.4649866;1.0930794;0.71953376;0.889;3800721.3
6.8927459;1.0751591;0.72084757;0.881;3802878.8
8.9994012;1.0992383;0.73732026;0.857;3805027.6
8.9632138;1.0988202;0.74714026;0.878;3807238.8
6.9476788;1.0757802;0.73857495;0.873;3809480.5
8.4193661;1.0925552;0.72352612;0.889;3811609.7
9.0607905;1.099948;0.71936678;0.885;3813602.8
8.4082107;1.0924271;0.7360509;0.879;3815546.6
7.020565;1.0766049;0.75226409;0.897;3817547.9
8.0323775;1.0881189;0.7441063;0.933;3819635.6
7.6355771;1.0835889;0.7151893;0.932;3821771.6
6.4264418;1.0699009;0.68937266;0.933;3823869.8
7.6480464;1.083731;0.68379294;0.958;3825861.5
10.853847;1.1208807;0.69339874;0.94;3827804.1
9.9691361;1.110503;0.69728703;0.973;3829826.8
9.0949316;1.1003429;0.69294177;1;3831944
9.8427841;1.1090288;0.69854804;0.985;3834068.1
7.8922168;1.0865167;0.7141688;1.02;3836176.5
9.6360543;1.1066209;0.725482;1.02;3838330.4
9.940438;1.110168;0.71980402;1.01;3840528.7
9.2111579;1.1016884;0.70357425;1;3842681.5
8.5337272;1.0938696;0.68588332;0.957;3844806.7
6.6524797;1.0724466;0.68264289;0.988;3846949.8
5.4421354;1.0588859;0.69524151;0.992;3849147.7
7.9800873;1.0875209;0.7024151;0.974;3851474.4
10.249788;1.1137846;0.69664041;1.01;3853874.6
8.3226981;1.0914453;0.68191575;1.02;3856247.5
6.8739777;1.074947;0.67313858;0.97;3858655.6
7.1617095;1.0782038;0.67137264;0.946;3861141.6
6.0479591;1.0656519;0.66561067;0.978;3863710
6.83916;1.0745535;0.66457215;0.993;3866330.9
8.8345531;1.0973348;0.66954226;0.97;3868895.6
7.2370821;1.0790585;0.66899799;0.963;3871344.6
7.6296535;1.0835214;0.65676081;0.984;3873766.8
6.3920759;1.0695144;0.65378439;0.953;3876299.4
7.4886745;1.0819166;0.67089534;0.962;3878992.3
8.8268415;1.0972458;0.67420225;0.961;3881762.4
8.6243744;1.0949126;0.66354559;0.946;3884507.4
8.566577;1.0942475;0.66095856;0.955;3887202.4
7.7879872;1.0853266;0.67043757;0.96;3889859.5
6.9585118;1.0759028;0.68696846;0.997;3892506.3
8.0994583;1.0888866;0.71014564;0.994;3895190.6
8.1688346;1.0896812;0.73516476;0.968;3897906.4
8.6637804;1.0953664;0.75310929;0.984;3900583.6
9.6244662;1.1064861;0.75716543;0.956;3903180.8
9.5973511;1.1061707;0.75573967;0.977;3905741.1
8.5411449;1.0939549;0.7558165;1.02;3908346.3
8.4194089;1.0925557;0.75483437;1;3911071.3
7.7461453;1.0848493;0.74352632;1;3913894.2
7.950873;1.0871869;0.73229209;0.999;3916702.9
7.9526049;1.0872067;0.74289448;0.987;3919427.7
6.5976873;1.0718289;0.76674867;0.978;3922122.7
6.6158884;1.0720341;0.79253084;0.977;3924850.3
6.6673547;1.0726143;0.81028071;1.03;3927576.9
4.185727;1.0449904;0.80427197;1.03;3930221.4
4.9188686;1.0530764;0.78435697;1.03;3932805.1
4.044634;1.0434414;0.77149754;1.02;3935426.9
3.4897879;1.0373722;0.77674566;1.03;3938100.6
4.2301788;1.0454789;0.79004382;1.09;3940779
4.4935817;1.0483782;0.79259924;1.03;3943476.4
6.1064414;1.0663074;0.78596126;1.05;3946233.3
5.2151882;1.0563623;0.78406964;1.01;3949002.6
4.2924721;1.0461639;0.79981188;0.973;3951734.4
5.2997624;1.057302;0.82290628;1;3954439
5.2938567;1.0572364;0.83854441;0.982;3957130.7
6.0590333;1.065776;0.84384029;0.958;3959814.9
6.3153417;1.0686519;0.82545013;1;3962516.9
8.0210059;1.0879889;0.79253806;0.999;3965268.2
9.0966955;1.1003633;0.77693466;0.986;3968046.6
7.611276;1.0833121;0.78942212;0.941;3970816.8
8.175664;1.0897594;0.81004891;0.965;3973566
9.1244832;1.1006849;0.81882562;1.01;3976270.8
9.1781169;1.1013057;0.81488581;1;3978978.4
10.304322;1.1144234;0.80026419;0.98;3981749.6
8.052424;1.0883483;0.77919447;0.975;3984621.2
9.1957167;1.1015095;0.75593663;1;3987602.5
9.5397608;1.1055011;0.74729706;1.07;3990639.8
9.1234005;1.1006723;0.76200007;1.06;3993668.1
8.650491;1.0952133;0.77443449;1.05;3996660.5
9.2162096;1.1017469;0.76852766;1.05;3999583.5
10.137103;1.1124658;0.75061723;1.07;4002464.8
8.6298979;1.0949762;0.72777818;1.04;4005403.9
9.8847037;1.1095176;0.70878987;1.04;4008394.1
11.192525;1.124879;0.69079227;1.11;4011337.5
10.628076;1.1182232;0.67409456;1.15;4014130.4
10.051902;1.1114698;0.67165146;1.12;4016769
9.8289078;1.108867;0.67561423;1.17;4019313.9
10.337826;1.114816;0.66853409;1.16;4021821.8
9.6972732;1.1073334;0.65649433;1.12;4024391.5
10.214289;1.113369;0.64447139;1.14;4027015.5
9.8360584;1.1089503;0.64193721;1.1;4029631.5
10.166778;1.112813;0.65144492;1.09;4032196.2
10.19246;1.1131135;0.67118599;1.11;4034742.4
10.070304;1.1116848;0.69467623;1.12;4037298.5
10.893658;1.1213499;0.71239286;1.15;4039839.1
9.8401462;1.108998;0.72915297;1.12;4042397.5
10.513183;1.1168733;0.73511547;1.21;4044969.9
12.418096;1.1394673;0.72643677;1.14;4047490.5
10.866183;1.1210261;0.71527762;1.15;4049980.6
9.3984461;1.1038598;0.70172683;1.2;4052528.7
9.4718282;1.1047118;0.68825107;1.12;4055142.2
10.160513;1.1127397;0.67471713;1.18;4057684.9
9.9305308;1.1100524;0.66648645;1.16;4060106.2
10.61881;1.1181143;0.6659669;1.22;4062524.1
11.20774;1.125059;0.66784053;1.2;4065021
10.911576;1.1215612;0.67069046;1.14;4067550.3
11.919299;1.1335073;0.66991725;1.19;4070064
12.044176;1.1349965;0.67075498;1.15;4072547.9
10.626485;1.1182045;0.67003276;1.14;4075007.3
9.5245385;1.1053242;0.66221447;1.16;4077464
10.786279;1.1200847;0.64854762;1.22;4079983.9
10.160362;1.1127379;0.64021554;1.21;4082582.6
11.48697;1.1283667;0.64655122;1.24;4085224.3
12.159254;1.1363705;0.66278419;1.28;4087853.8
12.347235;1.1386186;0.68328575;1.22;4090405.4
13.179212;1.1486221;0.69781207;1.23;4092832.3
12.397744;1.1392235;0.7012321;1.23;4095110.3
12.597371;1.141617;0.69990834;1.27;4097347.9
12.790344;1.1439356;0.69686056;1.24;4099647.9
12.75277;1.1434837;0.69177201;1.27;4102006
14.058368;1.1592883;0.68993178;1.31;4104359.7
14.549714;1.1652925;0.69784246;1.25;4106696.9
14.231536;1.1614008;0.70602595;1.31;4109097.6
14.193165;1.1609324;0.70703404;1.31;4111596.6
15.114809;1.1722364;0.69932624;1.28;4114172.2
12.820202;1.1442947;0.69931829;1.35;4116823.7
12.685761;1.1426784;0.7196732;1.34;4119543.4
14.593154;1.1658249;0.73555945;1.31;4122282.9
16.317357;1.1871515;0.71964412;1.32;4124998.7
14.868783;1.1692082;0.6860778;1.33;4127631.7
13.052759;1.147096;0.66543234;1.38;4130158.2
13.820289;1.1563901;0.65588769;1.37;4132575.3
15.052287;1.1714661;0.65729341;1.42;4134882.1
14.931445;1.1699787;0.66797849;1.44;4137166.1
13.939005;1.1578343;0.67025089;1.41;4139523.7
13.809572;1.1562598;0.65714877;1.47;4141979.2
14.338496;1.1627076;0.64608019;1.5;4144511.9
16.415725;1.1883799;0.64335933;1.51;4147050.8
15.03201;1.1712164;0.64521671;1.44;4149530.1
12.849662;1.1446492;0.65449526;1.39;4151947.2
14.019815;1.1588185;0.66969938;1.44;4154369
14.242394;1.1615334;0.67245072;1.31;4156823
14.57184;1.1655636;0.65160042;1.34;4159278.2
14.786345;1.1681952;0.62367474;1.33;4161696.7
13.908016;1.1574572;0.61309732;1.22;4164096.5
14.609927;1.1660305;0.6240157;1.25;4166548.3
14.721396;1.1673978;0.64009682;1.3;4169112.5
13.09694;1.147629;0.64855345;1.3;4171792.7
14.344692;1.1627834;0.65007702;1.27;4174491.3
14.062018;1.1593328;0.64905568;1.24;4177086.2
13.021404;1.1467179;0.64663881;1.22;4179572.9
13.055442;1.1471284;0.6383897;1.28;4181979.5
11.337167;1.126591;0.62333675;1.21;4184321
14.222076;1.1612853;0.61163577;1.24;4186625.7
14.928083;1.1699374;0.61228721;1.36;4188933.2
13.528756;1.152851;0.62576363;1.23;4191263.4
13.936714;1.1578064;0.65401937;1.2;4193632.1
13.506;1.1525753;0.67820211;1.3;4196034.2
11.83593;1.1325142;0.68248614;1.25;4198386.8
12.670568;1.1424959;0.67966852;1.32;4200690.5
14.420587;1.1637116;0.68309932;1.31;4203012.9
13.240991;1.1493684;0.69564451;1.35;4205408.6
12.508401;1.1405496;0.69853596;1.29;4207910.2
12.506211;1.1405234;0.68446621;1.29;4210510.5
12.041373;1.134963;0.67415182;1.28;4213133.6
13.216775;1.1490758;0.67551562;1.19;4215687.4
13.817182;1.1563523;0.67295333;1.22;4218125.2
13.676653;1.1546451;0.662975;1.19;4220472.5
14.43192;1.1638502;0.65637764;1.24;4222810.8
13.340341;1.1505696;0.64905957;1.15;4225217.5
13.251993;1.1495013;0.64684648;1.17;4227697.6
12.934142;1.1456663;0.64668244;1.19;4230209.2
13.128133;1.1480054;0.64386486;1.18;4232709.7
13.402883;1.1513264;0.64458068;1.23;4235218.8
12.905181;1.1453175;0.64682777;1.19;4237872.2
11.953689;1.1339172;0.64065284;1.17;4240777.1
12.29954;1.1380478;0.62977378;1.27;4243903.5
12.200052;1.1368581;0.61947857;1.23;4247090
12.255053;1.1375157;0.61520218;1.23;4250150.5
13.89244;1.1572676;0.62292672;1.26;4252978.2
13.875395;1.1570602;0.63409869;1.3;4255662.3
14.252337;1.1616549;0.63982366;1.34;4258375.7
14.259865;1.1617468;0.65005569;1.36;4261134.2
13.877248;1.1570828;0.66194396;1.38;4263901.7
12.691912;1.1427523;0.66555521;1.37;4266678.9
11.452434;1.1279571;0.6592887;1.36;4269339.3
13.281936;1.1498633;0.65084073;1.36;4271858.9
12.245332;1.1373994;0.64959217;1.43;4274366.3
10.449504;1.1161258;0.65383245;1.31;4276910
10.990787;1.1224956;0.65531444;1.25;4279438.8
12.496816;1.1404107;0.65447143;1.25;4281955.3
12.494853;1.1403872;0.65359221;1.2;4284493.2
10.568556;1.1175237;0.64554716;1.21;4287018.9
11.467057;1.1281305;0.63547553;1.23;4289560.3
10.952883;1.1220484;0.6436193;1.19;4292181
11.161314;1.1245099;0.66351949;1.25;4294834.4
12.756293;1.1435261;0.6663007;1.24;4297429.1
11.390155;1.1272187;0.65766649;1.24;4299987.2
11.879031;1.1330275;0.64666931;1.19;4302602.4
11.276172;1.1258687;0.62746991;1.22;4305305.3
11.985794;1.1343;0.61244915;1.21;4308026.7
11.410561;1.1274606;0.6108427;1.19;4310695
11.885351;1.1331028;0.61030845;1.26;4313368.9
13.758872;1.1556436;0.60540439;1.33;4316037.6
12.61073;1.1417774;0.60311909;1.32;4318613.7
12.659471;1.1423626;0.60626411;1.25;4321098.2
12.720573;1.1430967;0.60653065;1.27;4323544.2
13.316499;1.1502812;0.6089736;1.28;4325912.7
14.706506;1.1672151;0.60654727;1.35;4328157.3
16.083887;1.184241;0.60688107;1.41;4330348.6
16.837324;1.1936592;0.6194919;1.27;4332538.2
17.717546;1.2047571;0.63776018;1.29;4334749.4
16.669201;1.1915511;0.66076471;1.29;4337020.9
15.117493;1.1722695;0.67794745;1.25;4339315.1
15.370634;1.1753936;0.67369388;1.21;4341566.6
15.796674;1.1806704;0.65554848;1.19;4343782.8
14.029053;1.158931;0.64355686;1.22;4345970.1
15.042471;1.1713453;0.64812078;1.23;4348089.8
15.475057;1.1766848;0.66029886;1.2;4350163.9
13.869923;1.1569937;0.65843107;1.27;4352215.2
13.724176;1.1552221;0.63861289;1.25;4354210.7
14.618452;1.166135;0.61925727;1.27;4356183.1
14.408676;1.1635659;0.61612017;1.25;4358164.5
14.001902;1.1586002;0.61365408;1.18;4360143.1
14.056714;1.1592681;0.60676321;1.32;4362178.7
12.277028;1.1377785;0.60743213;1.26;4364257.2
11.98548;1.1342963;0.61770589;1.25;4366338
14.445418;1.1640154;0.62664944;1.19;4368415.6
15.438756;1.1762358;0.63065845;1.2;4370499.8
12.517079;1.1406537;0.63386951;1.19;4372564.8
12.698893;1.1428362;0.62092819;1.17;4374589.2
15.412926;1.1759164;0.59266423;1.18;4376574.5
13.391617;1.15119;0.57873901;1.21;4378499.7
13.564556;1.1532851;0.57847545;1.19;4380357.2
14.157706;1.1604997;0.57667116;1.11;4382184.9
13.049308;1.1470544;0.56674191;1.17;4384047.5
14.057497;1.1592777;0.55381806;1.2;4385968.1
13.991757;1.1584767;0.54700379;1.18;4387932.1
12.217977;1.1370723;0.54115795;1.26;4389860
11.587379;1.1295585;0.53363435;1.2;4391696.1
11.150638;1.1243837;0.52252946;1.19;4393484.6
11.52513;1.1288195;0.5128754;1.22;4395295.6
12.840659;1.1445409;0.51292277;1.15;4397101.3
13.544751;1.1530449;0.52882398;1.14;4398880.9
12.821516;1.1443105;0.54748968;1.21;4400635.4
11.574198;1.129402;0.54343173;1.12;4402359.1
14.08121;1.1595667;0.51569324;1.14;4404121.7
15.798062;1.1806876;0.4871677;1.16;4405935.1
15.044684;1.1713725;0.47269421;1.11;4407748.1
15.48639;1.176825;0.47367103;1.12;4409536
16.187962;1.1855375;0.49127366;1.14;4411298.5
16.295529;1.1868791;0.51374871;1.1;4413013.3
15.610427;1.1783607;0.52069918;1.1;4414709.7
16.245698;1.1862574;0.50641572;1.1;4416435.3
17.680741;1.204291;0.48266301;1.13;4418203.5
16.249415;1.1863038;0.47155699;1.12;4420008.3
15.132091;1.1724495;0.48192595;1.1;4421849.2
14.058377;1.1592884;0.50356157;1.14;4423728.8
14.665327;1.1667098;0.51793052;1.14;4425627.8
16.661727;1.1914575;0.52113864;1.13;4427472.4
17.194285;1.1981474;0.52131381;1.15;4429229.6
15.253371;1.1739454;0.51275341;1.2;4430914.7
14.488425;1.1645419;0.50585214;1.21;4432535.5
14.700675;1.1671435;0.50478416;1.2;4434059.9
13.470318;1.152143;0.50175834;1.17;4435463.1
15.192861;1.1731988;0.49718213;1.14;4436768.2
13.754271;1.1555877;0.49651256;1.16;4438027.4
13.587167;1.1535592;0.4990544;1.16;4439332.8
16.410493;1.1883145;0.49609083;1.16;4440775.9
14.146832;1.160367;0.48563923;1.32;4442350.1
14.524604;1.1649849;0.47740531;1.3;4443949
14.978519;1.1705579;0.48142556;1.24;4445467.6
15.062412;1.1715909;0.483207;1.28;4446944.2
14.290022;1.1621152;0.47947495;1.22;4448446.2
13.775753;1.1558487;0.47405955;1.26;4449954
15.132311;1.1724522;0.46610004;1.25;4451407.2
16.04185;1.1837177;0.46515016;1.22;4452812.4
14.53011;1.1650524;0.47341837;1.25;4454215.4
13.531466;1.1528839;0.47927504;1.19;4455548.2
13.405589;1.1513591;0.47819847;1.19;4456820
13.098116;1.1476431;0.47371785;1.17;4458162.7
13.397244;1.1512581;0.46652898;1.17;4459611.7
11.958342;1.1339727;0.45881476;1.24;4461062.3
10.763519;1.1198167;0.45494942;1.25;4462412
9.4272614;1.1041943;0.46055962;1.18;4463692.2
11.053441;1.1232353;0.46729572;1.16;4465005.8
13.748314;1.1555153;0.46449925;1.17;4466364.2
10.950952;1.1220256;0.45534982;1.15;4467730.2
10.943457;1.1219372;0.44856627;1.19;4469111
12.722678;1.143122;0.45503024;1.2;4470476.4
10.062808;1.1115972;0.46845473;1.17;4471830.5
10.935566;1.1218441;0.47581654;1.12;4473245.1
10.737322;1.1195083;0.47536735;1.06;4474669.6
10.909392;1.1215355;0.47319486;1.07;4476010.7
11.52833;1.1288575;0.47317825;1.07;4477288
9.4396062;1.1043376;0.47716364;1.04;4478539.4
10.23105;1.1135652;0.48443529;1.1;4479752.6
11.248374;1.1255397;0.47653549;1.07;4480984.6
11.102987;1.1238206;0.45193468;1.01;4482208.6
9.6943922;1.1072998;0.4343843;1.02;4483320.1
9.8472712;1.1090811;0.43559766;1.03;4484305.6
11.299872;1.1261493;0.4472345;1.03;4485275.2
12.393404;1.1391715;0.45034791;1.02;4486333.5
11.220943;1.1252152;0.44064668;1.07;4487403.2
11.538309;1.1289759;0.42966894;1.09;4488397.2
11.250664;1.1255668;0.42098101;1.08;4489390.4
9.9250129;1.109988;0.40860232;1.09;4490431.9
9.6524788;1.106812;0.39730178;1.12;4491445.9
12.106295;1.135738;0.38996902;1.09;4492367.9
12.915596;1.145443;0.38528307;1.03;4493252.5
10.569638;1.1175364;0.38074582;1.06;4494181.4
11.42175;1.1275932;0.37696792;1.1;4495202.1
11.546666;1.1290751;0.3761516;1.13;4496343.9
11.785774;1.1319171;0.37409076;1.07;4497542.7
12.500741;1.1404578;0.3744221;1.07;4498704.7
9.6818147;1.1071534;0.37850019;1.13;4499892.5
9.7983571;1.1085109;0.3796674;1.09;4501191
9.7906583;1.1084211;0.37524248;1.11;4502585.7
9.8651236;1.1092893;0.37412188;1.17;4504047.2
10.666317;1.1186729;0.37854302;1.21;4505535.9
9.686772;1.1072111;0.37557838;1.17;4507049
9.0250447;1.0995347;0.36611374;1.1;4508542
10.155087;1.1126762;0.36549344;1.11;4510003.6
10.153364;1.1126561;0.37783398;1.13;4511476.5
10.982686;1.1224;0.388639;1.1;4512948.8
10.193089;1.1131209;0.38953916;1.1;4514410.9
8.4121076;1.0924718;0.38611902;1.09;4515816.1
8.3832049;1.0921399;0.38627705;1.05;4517154.4
8.9233525;1.0983598;0.39482964;1.05;4518450.5
9.4708592;1.1047006;0.40652955;1.05;4519742.9
10.001076;1.110876;0.41382048;1;4521130.9
9.7565142;1.1080233;0.41587765;1.05;4522687.4
8.3064897;1.0912594;0.41245296;1.13;4524313.2
10.45617;1.116204;0.40259764;1.1;4525883.2
10.384526;1.1153635;0.39229428;1.17;4527421.9
10.098334;1.1120125;0.38949451;1.21;4529018
11.967762;1.134085;0.39365968;1.17;4530656.4
11.616122;1.1298999;0.40219132;1.16;4532318.3
11.635231;1.130127;0.40918506;1.15;4533935.9
12.037412;1.1349158;0.41280536;1.15;4535488.5
11.288587;1.1260157;0.41338958;1.16;4537061.7
9.9479516;1.1102557;0.41355829;1.25;4538727.7
9.2471334;1.1021051;0.41302811;1.21;4540445.3
9.9081983;1.1097917;0.41322652;1.22;4542111
10.44019;1.1160165;0.41748921;1.24;4543720.3
10.516366;1.1169106;0.41771337;1.22;4545378.9
9.4097823;1.1039914;0.41281266;1.26;4547139
8.4026;1.0923626;0.409315;1.2;4548970.3
9.2597045;1.1022508;0.41045474;1.16;4550754.6
9.7744354;1.1082321;0.41452451;1.14;4552421
10.885462;1.1212533;0.41380489;1.2;4554013.6
11.345521;1.1266899;0.41005289;1.17;4555614.7
11.107886;1.1238785;0.41225686;1.19;4557266.4
9.9799812;1.1106296;0.41706042;1.16;4558931.4
8.7417604;1.0962648;0.42614702;1.2;4560541.9
10.063805;1.1116089;0.44078644;1.19;4562123.3
10.325023;1.114666;0.44858864;1.16;4563682.8
10.328136;1.1147025;0.44389241;1.27;4565176
11.547909;1.1290899;0.43722792;1.18;4566648.5
11.238631;1.1254244;0.42893692;1.18;4568165.7
12.536462;1.1408862;0.42107658;1.26;4569726.7
12.556657;1.1411284;0.41901176;1.23;4571288.1
10.678101;1.1188115;0.42087873;1.2;4572847.6
10.729814;1.11942;0.4273645;1.17;4574381.2
9.3217732;1.1029703;0.43735523;1.2;4575855
9.3887078;1.1037468;0.43803434;1.23;4577291.8
9.3827471;1.1036776;0.43374212;1.19;4578748.9
9.0406178;1.0997148;0.43266319;1.25;4580235
9.6408763;1.106677;0.43007724;1.27;4581749.2
10.806055;1.1203176;0.426934;1.29;4583312.4
11.529301;1.128869;0.4325112;1.21;4584967.1
